10010 132132 APNIC APNIC p2p
10010 18125 APNIC APNIC p2p
10015 2512 APNIC ARIN p2c
10024 132337 APNIC APNIC p2p
10024 141697 APNIC APNIC p2c
10029 136630 APNIC APNIC p2c
10029 22351 APNIC ARIN p2c
10030 10094 APNIC APNIC p2p
10030 132337 APNIC APNIC p2p
10030 55329 APNIC APNIC p2p
10032 54574 APNIC ARIN p2p
10075 132092 APNIC APNIC p2c
10075 132602 APNIC APNIC p2p
10075 132897 APNIC APNIC p2c
10075 134749 APNIC APNIC p2c
10075 135310 APNIC APNIC p2c
10075 135676 APNIC APNIC p2c
10075 136014 APNIC APNIC p2c
10075 136217 APNIC APNIC p2c
10075 136732 APNIC APNIC p2c
10075 136765 APNIC APNIC p2c
10075 137703 APNIC APNIC p2c
10075 137939 APNIC APNIC p2c
10075 137959 APNIC APNIC p2c
10075 138343 APNIC APNIC p2c
10075 138600 APNIC APNIC p2c
10075 138944 APNIC APNIC p2c
10075 139012 APNIC APNIC p2c
10075 139602 APNIC APNIC p2c
10075 139643 APNIC APNIC p2c
10075 139825 APNIC APNIC p2c
10075 140669 APNIC APNIC p2c
10075 141404 APNIC APNIC p2c
10075 141726 APNIC APNIC p2c
10075 18022 APNIC APNIC p2c
10075 23956 APNIC APNIC p2c
10075 55406 APNIC APNIC p2c
10075 63980 APNIC APNIC p2c
10080 137409 APNIC APNIC p2p
10083 211954 APNIC RIPE p2p
10083 38880 APNIC APNIC p2p
10083 63927 APNIC APNIC p2p
10084 136557 APNIC APNIC p2p
10084 137409 APNIC APNIC p2p
10084 20144 APNIC ARIN p2c
10084 211954 APNIC RIPE p2p
10084 38880 APNIC APNIC p2p
10084 63927 APNIC APNIC p2p
10089 132337 APNIC APNIC p2p
10089 135419 APNIC APNIC p2c
10089 18106 APNIC APNIC p2p
10089 38880 APNIC APNIC p2p
10089 41095 APNIC RIPE p2p
10094 132337 APNIC APNIC p2p
10094 54574 APNIC ARIN p2p
10098 54574 APNIC ARIN p2p
10098 58453 APNIC APNIC p2p
10099 10358 APNIC ARIN p2c
10099 131314 APNIC APNIC p2c
10099 132146 APNIC APNIC p2c
10099 132839 APNIC APNIC p2p
10099 132876 APNIC APNIC p2p
10099 133731 APNIC APNIC p2p
10099 134684 APNIC APNIC p2p
10099 134739 APNIC APNIC p2p
10099 135126 APNIC APNIC p2c
10099 135375 APNIC APNIC p2c
10099 138168 APNIC APNIC p2p
10099 139628 APNIC APNIC p2c
10099 200596 APNIC RIPE p2c
10099 24492 APNIC APNIC p2p
10099 32708 APNIC ARIN p2p
10099 35710 APNIC RIPE p2p
10099 38638 APNIC APNIC p2c
10099 395886 APNIC ARIN p2c
10099 41378 APNIC RIPE p2c
10099 48024 APNIC RIPE p2p
10099 54574 APNIC ARIN p2p
10099 55799 APNIC APNIC p2p
10099 9729 APNIC APNIC p2c
10102 133410 APNIC APNIC p2c
10103 133380 APNIC APNIC p2c
10103 138994 APNIC APNIC p2c
10103 141153 APNIC APNIC p2c
10103 24334 APNIC APNIC p2c
10103 24429 APNIC APNIC p2p
10103 4842 APNIC APNIC p2c
10103 54574 APNIC ARIN p2p
10105 137409 APNIC APNIC p2p
10105 211954 APNIC RIPE p2p
10118 54574 APNIC ARIN p2p
10118 58453 APNIC APNIC p2p
10122 131477 APNIC APNIC p2p
10122 132337 APNIC APNIC p2p
10122 13335 APNIC ARIN p2p
10122 137409 APNIC APNIC p2p
10122 17639 APNIC APNIC p2p
10122 197969 APNIC RIPE p2p
10122 201706 APNIC RIPE p2p
10122 202838 APNIC RIPE p2p
10122 20485 APNIC RIPE p2p
10122 206846 APNIC RIPE p2p
10122 207740 APNIC RIPE p2p
10122 211954 APNIC RIPE p2p
10122 266925 APNIC LACNIC p2p
10122 28748 APNIC RIPE p2p
10122 29319 APNIC RIPE p2p
10122 29791 APNIC ARIN p2p
10122 31500 APNIC RIPE p2p
10122 39337 APNIC RIPE p2p
10122 44391 APNIC RIPE p2p
10122 47957 APNIC RIPE p2p
10122 48366 APNIC RIPE p2p
10122 49368 APNIC RIPE p2p
10122 49605 APNIC RIPE p2p
10122 50115 APNIC RIPE p2p
10122 50304 APNIC RIPE p2p
10122 50646 APNIC RIPE p2p
10122 51408 APNIC RIPE p2p
10122 51999 APNIC RIPE p2p
10122 53828 APNIC ARIN p2p
10122 54574 APNIC ARIN p2p
10122 56634 APNIC RIPE p2p
10122 59890 APNIC RIPE p2p
10122 59947 APNIC RIPE p2p
10122 60283 APNIC RIPE p2p
10122 61280 APNIC RIPE p2p
10122 62146 APNIC RIPE p2p
10133 139750 APNIC APNIC p2c
10133 4788 APNIC APNIC p2c
10133 9678 APNIC APNIC p2c
10135 140951 APNIC APNIC p2p
10143 136557 APNIC APNIC p2p
10143 138483 APNIC APNIC p2c
10143 211954 APNIC RIPE p2p
10143 55845 APNIC APNIC p2c
10143 63927 APNIC APNIC p2p
10158 12859 APNIC RIPE p2p
10158 132337 APNIC APNIC p2p
10158 137490 APNIC APNIC p2p
10158 15704 APNIC RIPE p2p
10158 207740 APNIC RIPE p2p
10158 209102 APNIC RIPE p2p
10158 211954 APNIC RIPE p2p
10158 25160 APNIC RIPE p2p
10158 263542 APNIC LACNIC p2p
10158 34854 APNIC RIPE p2p
10158 35710 APNIC RIPE p2p
10158 47957 APNIC RIPE p2p
10158 49605 APNIC RIPE p2p
10158 49697 APNIC RIPE p2p
10158 51999 APNIC RIPE p2p
10158 54574 APNIC ARIN p2p
10158 59890 APNIC RIPE p2p
10212 134773 APNIC APNIC p2p
10214 137409 APNIC APNIC p2p
10214 211954 APNIC RIPE p2p
10214 38195 APNIC APNIC p2p
10214 38880 APNIC APNIC p2p
10217 132337 APNIC APNIC p2p
10217 140407 APNIC APNIC p2c
10217 15704 APNIC RIPE p2p
10217 19653 APNIC ARIN p2p
10217 207740 APNIC RIPE p2p
10217 211954 APNIC RIPE p2p
10217 34927 APNIC RIPE p2p
10217 37100 APNIC AFRINIC p2p
10217 38136 APNIC APNIC p2p
10217 39737 APNIC RIPE p2p
10217 398465 APNIC ARIN p2p
10217 47787 APNIC RIPE p2p
10217 47957 APNIC RIPE p2p
10217 49605 APNIC RIPE p2p
10217 49697 APNIC RIPE p2p
10217 51999 APNIC RIPE p2p
10217 53828 APNIC ARIN p2p
10217 54574 APNIC ARIN p2p
10217 59282 APNIC APNIC p2c
10217 59890 APNIC RIPE p2p
10222 54574 APNIC ARIN p2p
10223 139048 APNIC APNIC p2c
10226 132337 APNIC APNIC p2p
10226 135391 APNIC APNIC p2c
10226 18106 APNIC APNIC p2p
10226 24441 APNIC APNIC p2p
10226 39120 APNIC RIPE p2p
10226 54574 APNIC ARIN p2p
131074 24021 APNIC APNIC p2c
131111 136836 APNIC APNIC p2c
131111 136838 APNIC APNIC p2p
131111 138077 APNIC APNIC p2c
131111 59143 APNIC APNIC p2c
131127 55309 APNIC APNIC p2c
131178 38209 APNIC APNIC p2c
131179 137491 APNIC APNIC p2p
131183 137491 APNIC APNIC p2p
131194 132337 APNIC APNIC p2p
131214 132691 APNIC APNIC p2c
131219 132337 APNIC APNIC p2p
131267 132337 APNIC APNIC p2p
131267 137831 APNIC APNIC p2p
131267 199524 APNIC RIPE p2p
131267 24429 APNIC APNIC p2c
131270 137409 APNIC APNIC p2p
131270 211954 APNIC RIPE p2p
131273 137443 APNIC APNIC p2c
