asn1,asn2,rel_x,asn1RIR,asn2RIR,rel_y
2118,42377,p2p,RIPE,RIPE,p2c
2119,28908,p2c,RIPE,RIPE,p2p
2497,2518,p2p,ARIN,ARIN,p2c
2497,4713,p2p,ARIN,APNIC,p2c
2500,3943,p2c,ARIN,ARIN,p2p
2500,24047,p2c,ARIN,APNIC,p2p
2516,2518,p2c,ARIN,ARIN,p2p
2516,2907,p2c,ARIN,ARIN,p2p
2516,4637,p2c,ARIN,APNIC,p2p
2516,4725,p2c,ARIN,APNIC,p2p
2516,7529,p2c,ARIN,APNIC,p2p
2516,9264,p2c,ARIN,APNIC,p2p
2516,32934,p2p,ARIN,ARIN,p2c
2602,26415,p2c,RIPE,ARIN,p2p
2603,50999,p2p,RIPE,RIPE,p2c
2607,8501,p2p,RIPE,RIPE,p2c
2607,42841,p2c,RIPE,RIPE,p2p
2764,9749,p2c,ARIN,APNIC,p2p
2764,17473,p2c,ARIN,APNIC,p2p
2764,23681,p2c,ARIN,APNIC,p2p
2764,23871,p2p,ARIN,APNIC,p2c
2764,24118,p2c,ARIN,APNIC,p2p
2764,24130,p2c,ARIN,APNIC,p2p
2764,24319,p2c,ARIN,APNIC,p2p
2764,38714,p2p,ARIN,APNIC,p2c
2764,38831,p2c,ARIN,APNIC,p2p
2764,55752,p2c,ARIN,APNIC,p2p
2764,56135,p2p,ARIN,APNIC,p2c
2764,58591,p2c,ARIN,APNIC,p2p
2764,132330,p2c,ARIN,APNIC,p2p
2764,133736,p2c,ARIN,APNIC,p2p
2828,20385,p2p,ARIN,ARIN,p2c
2895,43537,p2c,ARIN,RIPE,p2p
2914,3292,p2p,ARIN,RIPE,p2c
2914,3462,p2c,ARIN,ARIN,p2p
2914,3491,p2c,ARIN,ARIN,p2p
2914,4134,p2c,ARIN,ARIN,p2p
2914,4739,p2c,ARIN,APNIC,p2p
2914,4766,p2c,ARIN,APNIC,p2p
2914,4837,p2c,ARIN,APNIC,p2p
2914,7922,p2c,ARIN,ARIN,p2p
2914,8282,p2p,ARIN,RIPE,p2c
2914,9269,p2c,ARIN,APNIC,p2p
2914,9443,p2p,ARIN,APNIC,p2c
2914,11608,p2p,ARIN,ARIN,p2c
2914,24077,p2p,ARIN,APNIC,p2c
2914,24482,p2c,ARIN,APNIC,p2p
2914,25074,p2p,ARIN,RIPE,p2c
2914,25180,p2c,ARIN,RIPE,p2p
2914,29119,p2c,ARIN,RIPE,p2p
2914,31287,p2c,ARIN,RIPE,p2p
2914,57731,p2c,ARIN,RIPE,p2p
3112,7925,p2c,ARIN,ARIN,p2p
3112,11050,p2c,ARIN,ARIN,p2p
3112,12247,p2c,ARIN,ARIN,p2p
3112,13501,p2c,ARIN,ARIN,p2p
3112,14200,p2c,ARIN,ARIN,p2p
3112,14734,p2c,ARIN,ARIN,p2p
3112,19616,p2c,ARIN,ARIN,p2p
3112,20085,p2c,ARIN,ARIN,p2p
3112,20126,p2c,ARIN,ARIN,p2p
3112,20238,p2c,ARIN,ARIN,p2p
3112,22093,p2c,ARIN,ARIN,p2p
3112,22320,p2c,ARIN,ARIN,p2p
3112,22968,p2c,ARIN,ARIN,p2p
3112,26818,p2c,ARIN,ARIN,p2p
3112,26894,p2c,ARIN,ARIN,p2p
3112,26898,p2c,ARIN,ARIN,p2p
3112,29709,p2c,ARIN,ARIN,p2p
3112,29941,p2c,ARIN,ARIN,p2p
3112,30290,p2c,ARIN,ARIN,p2p
3112,30298,p2c,ARIN,ARIN,p2p
3112,30712,p2c,ARIN,ARIN,p2p
3112,31777,p2c,ARIN,ARIN,p2p
3112,32234,p2c,ARIN,ARIN,p2p
3112,32666,p2c,ARIN,ARIN,p2p
3112,33167,p2c,ARIN,ARIN,p2p
3112,33254,p2c,ARIN,ARIN,p2p
3112,36794,p2c,ARIN,ARIN,p2p
3112,40252,p2c,ARIN,ARIN,p2p
3112,40732,p2c,ARIN,ARIN,p2p
3112,40812,p2c,ARIN,ARIN,p2p
3112,46491,p2c,ARIN,ARIN,p2p
3112,54676,p2c,ARIN,ARIN,p2p
3112,62724,p2c,ARIN,ARIN,p2p
3215,12322,p2p,RIPE,RIPE,p2c
3215,15557,p2p,RIPE,RIPE,p2c
3215,29264,p2p,RIPE,RIPE,p2c
3215,44788,p2p,RIPE,RIPE,p2c
3216,34838,p2p,RIPE,RIPE,p2c
3216,43132,p2c,RIPE,RIPE,p2p
3216,48320,p2p,RIPE,RIPE,p2c
3216,49325,p2p,RIPE,RIPE,p2c
3223,13101,p2c,RIPE,RIPE,p2p
3223,15594,p2p,RIPE,RIPE,p2c
3223,30818,p2p,RIPE,RIPE,p2c
3223,31400,p2p,RIPE,RIPE,p2c
3223,33182,p2p,RIPE,ARIN,p2c
3223,43323,p2p,RIPE,RIPE,p2c
3249,39211,p2c,RIPE,RIPE,p2p
3252,43668,p2c,RIPE,RIPE,p2p
3255,35320,p2p,RIPE,RIPE,p2c
3255,48533,p2p,RIPE,RIPE,p2c
3255,59497,p2p,RIPE,RIPE,p2c
3257,4800,p2p,RIPE,APNIC,p2c
3257,8283,p2c,RIPE,RIPE,p2p
3257,25098,p2p,RIPE,RIPE,p2c
3257,25152,p2c,RIPE,RIPE,p2p
3257,26739,p2p,RIPE,ARIN,p2c
3257,32934,p2p,RIPE,ARIN,p2c
3257,33353,p2p,RIPE,ARIN,p2c
3257,53850,p2c,RIPE,ARIN,p2p
3257,132837,p2c,RIPE,APNIC,p2p
3267,5495,p2p,RIPE,RIPE,p2c
3267,6672,p2c,RIPE,RIPE,p2p
3267,12418,p2p,RIPE,RIPE,p2c
3267,33904,p2p,RIPE,RIPE,p2c
3267,56857,p2p,RIPE,RIPE,p2c
3269,49605,p2c,RIPE,RIPE,p2p
3292,9009,p2p,RIPE,RIPE,p2c
3292,16086,p2c,RIPE,RIPE,p2p
3301,30795,p2p,RIPE,RIPE,p2c
3301,34941,p2p,RIPE,RIPE,p2c
3301,198612,p2p,RIPE,RIPE ,p2c
3301,199355,p2p,RIPE,RIPE ,p2c
3303,3786,p2c,RIPE,ARIN,p2p
3303,4134,p2c,RIPE,ARIN,p2p
3303,4589,p2c,RIPE,ARIN,p2p
3303,4657,p2c,RIPE,APNIC,p2p
3303,4739,p2c,RIPE,APNIC,p2p
3303,4837,p2c,RIPE,APNIC,p2p
3303,5089,p2c,RIPE,ARIN,p2p
3303,5568,p2c,RIPE,RIPE,p2p
3303,5650,p2c,RIPE,ARIN,p2p
3303,5769,p2c,RIPE,ARIN,p2p
3303,6079,p2c,RIPE,ARIN,p2p
3303,6327,p2c,RIPE,ARIN,p2p
3303,6898,p2c,RIPE,RIPE,p2p
3303,6908,p2c,RIPE,RIPE,p2p
3303,7029,p2c,RIPE,ARIN,p2p
3303,7473,p2c,RIPE,APNIC,p2p
3303,7575,p2c,RIPE,APNIC,p2p
3303,7738,p2c,RIPE,ARIN,p2p
3303,8283,p2c,RIPE,RIPE,p2p
3303,8551,p2c,RIPE,RIPE,p2p
3303,8674,p2c,RIPE,RIPE,p2p
3303,8708,p2c,RIPE,RIPE,p2p
3303,8732,p2c,RIPE,RIPE,p2p
3303,8881,p2c,RIPE,RIPE,p2p
3303,9304,p2c,RIPE,APNIC,p2p
3303,11164,p2c,RIPE,ARIN,p2p
3303,12200,p2c,RIPE,ARIN,p2p
3303,12670,p2c,RIPE,RIPE,p2p
3303,13101,p2c,RIPE,RIPE,p2p
3303,13189,p2c,RIPE,RIPE,p2p
3303,13489,p2c,RIPE,ARIN,p2p
3303,13768,p2c,RIPE,ARIN,p2p
3303,15290,p2c,RIPE,ARIN,p2p
3303,15412,p2c,RIPE,RIPE,p2p
3303,15517,p2c,RIPE,RIPE,p2p
3303,15600,p2c,RIPE,RIPE,p2p
3303,15772,p2c,RIPE,RIPE,p2p
3303,16086,p2c,RIPE,RIPE,p2p
3303,20473,p2c,RIPE,ARIN,p2p
3303,20860,p2c,RIPE,RIPE,p2p
3303,20940,p2c,RIPE,RIPE,p2p
3303,21502,p2c,RIPE,RIPE,p2p
3303,21859,p2c,RIPE,ARIN,p2p
3303,22356,p2c,RIPE,ARIN,p2p
3303,24724,p2c,RIPE,RIPE,p2p
3303,24904,p2c,RIPE,RIPE,p2p
3303,25074,p2c,RIPE,RIPE,p2p
3303,25091,p2c,RIPE,RIPE,p2p
3303,25577,p2c,RIPE,RIPE,p2p
3303,27257,p2c,RIPE,ARIN,p2p
3303,27781,p2c,RIPE,LACNIC,p2p
3303,29691,p2c,RIPE,RIPE,p2p
3303,29791,p2c,RIPE,ARIN,p2p
3303,31424,p2c,RIPE,RIPE,p2p
3303,32098,p2c,RIPE,ARIN,p2p
3303,32748,p2c,RIPE,ARIN,p2p
3303,32787,p2c,RIPE,ARIN,p2p
3303,34781,p2c,RIPE,RIPE,p2p
3303,37009,p2c,RIPE,AFRINIC,p2p
3303,38861,p2c,RIPE,APNIC,p2p
3303,39651,p2c,RIPE,RIPE,p2p
3303,40260,p2c,RIPE,ARIN,p2p
3303,41095,p2c,RIPE,RIPE,p2p
3303,44530,p2c,RIPE,RIPE,p2p
3303,44581,p2c,RIPE,RIPE,p2p
3303,46786,p2c,RIPE,ARIN,p2p
3303,48885,p2c,RIPE,RIPE,p2p
3303,59622,p2c,RIPE,RIPE,p2p
3303,201214,p2c,RIPE,RIPE ,p2p
3320,4134,p2c,RIPE,ARIN,p2p
3320,4837,p2c,RIPE,APNIC,p2p
3320,8426,p2p,RIPE,RIPE,p2c
3320,8767,p2p,RIPE,RIPE,p2c
3320,15412,p2c,RIPE,RIPE,p2p
3320,25394,p2p,RIPE,RIPE,p2c
3320,29140,p2p,RIPE,RIPE,p2c
3320,34549,p2p,RIPE,RIPE,p2c
3320,62955,p2c,RIPE,ARIN,p2p
3356,3685,p2p,ARIN,ARIN,p2c
3356,5580,p2c,ARIN,RIPE,p2p
3356,6848,p2c,ARIN,RIPE,p2p
3356,7332,p2c,ARIN,ARIN,p2p
3356,8149,p2p,ARIN,ARIN,p2c
3356,8473,p2p,ARIN,RIPE,p2c
3356,8560,p2p,ARIN,RIPE,p2c
3356,9211,p2p,ARIN,RIPE,p2c
3356,10026,p2c,ARIN,APNIC,p2p
3356,12322,p2c,ARIN,RIPE,p2p
3356,13285,p2c,ARIN,RIPE,p2p
3356,13289,p2p,ARIN,RIPE,p2c
3356,14824,p2p,ARIN,ARIN,p2c
3356,15177,p2p,ARIN,ARIN,p2c
3356,16582,p2c,ARIN,ARIN,p2p
3356,18703,p2p,ARIN,ARIN,p2c
3356,18943,p2c,ARIN,ARIN,p2p
3356,19604,p2p,ARIN,ARIN,p2c
3356,19817,p2c,ARIN,ARIN,p2p
3356,20804,p2c,ARIN,RIPE,p2p
3356,25148,p2p,ARIN,RIPE,p2c
3356,27553,p2p,ARIN,ARIN,p2c
3356,31287,p2c,ARIN,RIPE,p2p
3356,32162,p2p,ARIN,ARIN,p2c
3356,33588,p2c,ARIN,ARIN,p2p
3356,33606,p2p,ARIN,ARIN,p2c
3356,35662,p2c,ARIN,RIPE,p2p
3356,35916,p2c,ARIN,ARIN,p2p
3356,39651,p2p,ARIN,RIPE,p2c
3356,40570,p2c,ARIN,ARIN,p2p
3356,41678,p2p,ARIN,RIPE,p2c
3356,46435,p2c,ARIN,ARIN,p2p
3356,47887,p2p,ARIN,RIPE,p2c
3356,197017,p2p,ARIN,RIPE ,p2c
3356,197267,p2p,ARIN,RIPE ,p2c
3450,11686,p2p,ARIN,ARIN,p2c
3491,3549,p2p,ARIN,ARIN,p2c
3491,3908,p2c,ARIN,ARIN,p2p
3491,4637,p2p,ARIN,APNIC,p2c
3491,4725,p2c,ARIN,APNIC,p2p
3491,7473,p2p,ARIN,APNIC,p2c
3491,9929,p2c,ARIN,APNIC,p2p
3491,10026,p2p,ARIN,APNIC,p2c
3491,10099,p2c,ARIN,APNIC,p2p
3491,12389,p2p,ARIN,RIPE,p2c
3491,27630,p2p,ARIN,ARIN,p2c
3491,30094,p2c,ARIN,ARIN,p2p
3491,59253,p2p,ARIN,APNIC,p2c
3491,60725,p2p,ARIN,RIPE,p2c
3549,3728,p2p,ARIN,ARIN,p2c
3549,3745,p2p,ARIN,ARIN,p2c
3549,3967,p2p,ARIN,ARIN,p2c
3549,4134,p2p,ARIN,ARIN,p2c
3549,4323,p2p,ARIN,ARIN,p2c
3549,6057,p2p,ARIN,ARIN,p2c
3549,6102,p2p,ARIN,ARIN,p2c
3549,6118,p2p,ARIN,ARIN,p2c
3549,6250,p2p,ARIN,ARIN,p2c
3549,6352,p2p,ARIN,ARIN,p2c
3549,6621,p2p,ARIN,ARIN,p2c
3549,7055,p2p,ARIN,ARIN,p2c
3549,7303,p2c,ARIN,ARIN,p2p
3549,7786,p2p,ARIN,ARIN,p2c
3549,7838,p2p,ARIN,ARIN,p2c
3549,7922,p2p,ARIN,ARIN,p2c
3549,8151,p2c,ARIN,ARIN,p2p
3549,9498,p2c,ARIN,APNIC,p2p
3549,10026,p2c,ARIN,APNIC,p2p
3549,11135,p2p,ARIN,ARIN,p2c
3549,11420,p2p,ARIN,ARIN,p2c
3549,11699,p2p,ARIN,ARIN,p2c
3549,12025,p2p,ARIN,ARIN,p2c
3549,13448,p2p,ARIN,ARIN,p2c
3549,13458,p2p,ARIN,ARIN,p2c
3549,13588,p2p,ARIN,ARIN,p2c
3549,13649,p2p,ARIN,ARIN,p2c
3549,14010,p2p,ARIN,ARIN,p2c
3549,14398,p2p,ARIN,ARIN,p2c
3549,14454,p2p,ARIN,ARIN,p2c
3549,14652,p2p,ARIN,ARIN,p2c
3549,14818,p2p,ARIN,ARIN,p2c
3549,14959,p2p,ARIN,ARIN,p2c
3549,15029,p2p,ARIN,ARIN,p2c
3549,15085,p2p,ARIN,ARIN,p2c
3549,15133,p2p,ARIN,ARIN,p2c
3549,15219,p2p,ARIN,ARIN,p2c
3549,15248,p2p,ARIN,ARIN,p2c
3549,15613,p2p,ARIN,RIPE,p2c
3549,16557,p2p,ARIN,ARIN,p2c
3549,16674,p2p,ARIN,ARIN,p2c
3549,16815,p2p,ARIN,ARIN,p2c
3549,16818,p2p,ARIN,ARIN,p2c
3549,17184,p2p,ARIN,ARIN,p2c
3549,18465,p2p,ARIN,ARIN,p2c
3549,18577,p2p,ARIN,ARIN,p2c
3549,18649,p2p,ARIN,ARIN,p2c
3549,18704,p2p,ARIN,ARIN,p2c
3549,18742,p2p,ARIN,ARIN,p2c
3549,18819,p2p,ARIN,ARIN,p2c
3549,19271,p2p,ARIN,ARIN,p2c
3549,19429,p2p,ARIN,ARIN,p2c
3549,19685,p2p,ARIN,ARIN,p2c
3549,19893,p2p,ARIN,ARIN,p2c
3549,19964,p2p,ARIN,ARIN,p2c
3549,20021,p2p,ARIN,ARIN,p2c
3549,20187,p2p,ARIN,ARIN,p2c
3549,21651,p2p,ARIN,ARIN,p2c
3549,21740,p2p,ARIN,ARIN,p2c
3549,21928,p2p,ARIN,ARIN,p2c
3549,22006,p2p,ARIN,ARIN,p2c
3549,22140,p2p,ARIN,ARIN,p2c
3549,22150,p2p,ARIN,ARIN,p2c
3549,22317,p2p,ARIN,ARIN,p2c
3549,22319,p2p,ARIN,ARIN,p2c
3549,22330,p2p,ARIN,ARIN,p2c
3549,22332,p2p,ARIN,ARIN,p2c
3549,22362,p2p,ARIN,ARIN,p2c
3549,22511,p2p,ARIN,ARIN,p2c
3549,22557,p2p,ARIN,ARIN,p2c
3549,23027,p2p,ARIN,ARIN,p2c
3549,23308,p2p,ARIN,ARIN,p2c
3549,25667,p2p,ARIN,ARIN,p2c
3549,25871,p2p,ARIN,ARIN,p2c
3549,25878,p2p,ARIN,ARIN,p2c
3549,26241,p2p,ARIN,ARIN,p2c
3549,26344,p2p,ARIN,ARIN,p2c
3549,26455,p2p,ARIN,ARIN,p2c
3549,26485,p2p,ARIN,ARIN,p2c
3549,26651,p2p,ARIN,ARIN,p2c
3549,26673,p2p,ARIN,ARIN,p2c
3549,26845,p2p,ARIN,ARIN,p2c
3549,26989,p2p,ARIN,ARIN,p2c
3549,27193,p2p,ARIN,ARIN,p2c
3549,27264,p2p,ARIN,ARIN,p2c
3549,27269,p2p,ARIN,ARIN,p2c
3549,27459,p2p,ARIN,ARIN,p2c
3549,27548,p2p,ARIN,ARIN,p2c
3549,27986,p2c,ARIN,LACNIC,p2p
3549,28250,p2p,ARIN,LACNIC,p2c
3549,28513,p2c,ARIN,LACNIC,p2p
3549,28939,p2p,ARIN,RIPE,p2c
3549,29017,p2c,ARIN,RIPE,p2p
3549,29853,p2p,ARIN,ARIN,p2c
3549,30021,p2p,ARIN,ARIN,p2c
3549,30108,p2p,ARIN,ARIN,p2c
3549,30383,p2p,ARIN,ARIN,p2c
3549,30497,p2p,ARIN,ARIN,p2c
3549,31790,p2c,ARIN,ARIN,p2p
3549,32308,p2p,ARIN,ARIN,p2c
3549,32734,p2p,ARIN,ARIN,p2c
3549,32915,p2p,ARIN,ARIN,p2c
3549,33680,p2p,ARIN,ARIN,p2c
3549,36230,p2p,ARIN,ARIN,p2c
3549,36486,p2p,ARIN,ARIN,p2c
3549,36589,p2p,ARIN,ARIN,p2c
3549,40034,p2p,ARIN,ARIN,p2c
3549,40285,p2p,ARIN,ARIN,p2c
3549,40375,p2p,ARIN,ARIN,p2c
3549,40572,p2p,ARIN,ARIN,p2c
3549,42004,p2c,ARIN,RIPE,p2p
3549,44891,p2p,ARIN,RIPE,p2c
3549,45240,p2p,ARIN,APNIC,p2c
3549,46454,p2p,ARIN,ARIN,p2c
3549,46456,p2p,ARIN,ARIN,p2c
3549,46488,p2p,ARIN,ARIN,p2c
3549,47075,p2p,ARIN,ARIN,p2c
3549,47872,p2p,ARIN,RIPE,p2c
3549,52720,p2p,ARIN,LACNIC,p2c
3549,53624,p2p,ARIN,ARIN,p2c
3549,53719,p2p,ARIN,ARIN,p2c
3549,54381,p2p,ARIN,ARIN,p2c
3549,54590,p2p,ARIN,ARIN,p2c
3549,54770,p2p,ARIN,ARIN,p2c
3549,55173,p2p,ARIN,ARIN,p2c
3549,60725,p2p,ARIN,RIPE,p2c
3549,62568,p2p,ARIN,ARIN,p2c
3549,62802,p2p,ARIN,ARIN,p2c
3549,63112,p2p,ARIN,ARIN,p2c
3549,63383,p2p,ARIN,ARIN,p2c
3549,394238,p2p,ARIN,ARIN,p2c
3561,8966,p2c,ARIN,RIPE,p2p
3561,10397,p2c,ARIN,ARIN,p2p
3561,13989,p2c,ARIN,ARIN,p2p
3561,13993,p2c,ARIN,ARIN,p2p
3561,22951,p2p,ARIN,ARIN,p2c
3561,29911,p2c,ARIN,ARIN,p2p
3561,40670,p2c,ARIN,ARIN,p2p
3561,46680,p2c,ARIN,ARIN,p2p
3561,55048,p2c,ARIN,ARIN,p2p
3561,63151,p2c,ARIN,ARIN,p2p
3561,393655,p2c,ARIN,ARIN,p2p
3595,16626,p2c,ARIN,ARIN,p2p
3741,5713,p2c,ARIN,ARIN,p2p
3741,6968,p2c,ARIN,ARIN,p2p
3741,31713,p2c,ARIN,RIPE,p2p
3741,37179,p2c,ARIN,AFRINIC,p2p
3741,37254,p2c,ARIN,AFRINIC,p2p
3741,37662,p2c,ARIN,AFRINIC,p2p
3745,6355,p2c,ARIN,ARIN,p2p
3786,4202,p2p,ARIN,ARIN,p2c
3786,38132,p2p,ARIN,APNIC,p2c
3786,38426,p2p,ARIN,APNIC,p2c
3786,55626,p2p,ARIN,APNIC,p2c
3790,13441,p2p,ARIN,ARIN,p2c
3790,15084,p2p,ARIN,ARIN,p2c
3790,28022,p2p,ARIN,LACNIC,p2c
3790,28050,p2p,ARIN,LACNIC,p2c
3790,28086,p2p,ARIN,LACNIC,p2c
3790,52289,p2p,ARIN,LACNIC,p2c
3790,52395,p2p,ARIN,LACNIC,p2c
3790,262171,p2p,ARIN,LACNIC,p2c
3790,262252,p2p,ARIN,LACNIC,p2c
3790,263220,p2p,ARIN,LACNIC,p2c
3790,263698,p2p,ARIN,LACNIC,p2c
3790,263713,p2p,ARIN,LACNIC,p2c
4134,9318,p2p,ARIN,APNIC,p2c
4134,9924,p2c,ARIN,APNIC,p2p
4134,17444,p2p,ARIN,APNIC,p2c
4134,26496,p2c,ARIN,ARIN,p2p
4323,11330,p2c,ARIN,ARIN,p2p
4323,11996,p2c,ARIN,ARIN,p2p
4323,13555,p2c,ARIN,ARIN,p2p
4323,13776,p2c,ARIN,ARIN,p2p
4323,16538,p2c,ARIN,ARIN,p2p
4323,17184,p2c,ARIN,ARIN,p2p
4323,20029,p2c,ARIN,ARIN,p2p
4323,21686,p2c,ARIN,ARIN,p2p
4323,22625,p2c,ARIN,ARIN,p2p
4323,26049,p2c,ARIN,ARIN,p2p
4323,27501,p2c,ARIN,ARIN,p2p
4323,30652,p2c,ARIN,ARIN,p2p
4323,32325,p2c,ARIN,ARIN,p2p
4323,32440,p2c,ARIN,ARIN,p2p
4323,32532,p2c,ARIN,ARIN,p2p
4323,33511,p2c,ARIN,ARIN,p2p
4323,40395,p2c,ARIN,ARIN,p2p
4323,54408,p2c,ARIN,ARIN,p2p
4323,60725,p2c,ARIN,RIPE,p2p
4323,393510,p2c,ARIN,ARIN,p2p
4436,4565,p2p,ARIN,ARIN,p2c
4436,4788,p2p,ARIN,APNIC,p2c
4436,4893,p2p,ARIN,ARIN,p2c
4436,5089,p2p,ARIN,ARIN,p2c
4436,5394,p2p,ARIN,RIPE,p2c
4436,5396,p2p,ARIN,RIPE,p2c
4436,5463,p2p,ARIN,RIPE,p2c
4436,5602,p2p,ARIN,RIPE,p2c
4436,5760,p2p,ARIN,ARIN,p2c
4436,6095,p2p,ARIN,ARIN,p2c
4436,6220,p2p,ARIN,ARIN,p2c
4436,6280,p2p,ARIN,ARIN,p2c
4436,6391,p2p,ARIN,ARIN,p2c
4436,6713,p2p,ARIN,RIPE,p2c
